player__participant__code,letter__player__participant__code,letter__letter,channel,owner_channel,approved,approve_time,timestamp
s1joev33,6ccyzsaq,O,anagrams-transaction-47-s1joev33,anagrams-transaction-47-6ccyzsaq,True,1503594752.39241,1503594748.28694
s1joev33,idpe1grd,P,anagrams-transaction-47-s1joev33,anagrams-transaction-47-idpe1grd,False,,1503594753.05742
wvlxzkn5,6ccyzsaq,N,anagrams-transaction-47-wvlxzkn5,anagrams-transaction-47-6ccyzsaq,True,1503594800.52195,1503594797.16996
6ccyzsaq,wvlxzkn5,R,anagrams-transaction-47-6ccyzsaq,anagrams-transaction-47-wvlxzkn5,False,,1503594811.21102
s1joev33,idpe1grd,A,anagrams-transaction-47-s1joev33,anagrams-transaction-47-idpe1grd,False,,1503594840.26729
6ccyzsaq,wvlxzkn5,E,anagrams-transaction-47-6ccyzsaq,anagrams-transaction-47-wvlxzkn5,False,,1503594840.36817
s1joev33,6ccyzsaq,N,anagrams-transaction-47-s1joev33,anagrams-transaction-47-6ccyzsaq,True,1503594845.36617,1503594843.54771
idpe1grd,s1joev33,L,anagrams-transaction-47-idpe1grd,anagrams-transaction-47-s1joev33,True,1503594850.05716,1503594847.02628
s1joev33,6ccyzsaq,A,anagrams-transaction-47-s1joev33,anagrams-transaction-47-6ccyzsaq,True,1503594850.02634,1503594847.85759
wvlxzkn5,6ccyzsaq,A,anagrams-transaction-47-wvlxzkn5,anagrams-transaction-47-6ccyzsaq,True,1503594925.77981,1503594923.69438
6ccyzsaq,s1joev33,J,anagrams-transaction-47-6ccyzsaq,anagrams-transaction-47-s1joev33,True,1503594971.53733,1503594969.09678
jmm2id0t,iiwu0o96,A,anagrams-transaction-49-jmm2id0t,anagrams-transaction-49-iiwu0o96,False,,1503598181.31586
jmm2id0t,iiwu0o96,R,anagrams-transaction-49-jmm2id0t,anagrams-transaction-49-iiwu0o96,False,,1503598185.30201
jmm2id0t,iiwu0o96,O,anagrams-transaction-49-jmm2id0t,anagrams-transaction-49-iiwu0o96,False,,1503598188.41746
jmm2id0t,4usb23gs,S,anagrams-transaction-49-jmm2id0t,anagrams-transaction-49-4usb23gs,True,1503598206.59368,1503598191.67943
5yjvgxom,iiwu0o96,R,anagrams-transaction-49-5yjvgxom,anagrams-transaction-49-iiwu0o96,False,,1503598194.5021
jmm2id0t,4usb23gs,L,anagrams-transaction-49-jmm2id0t,anagrams-transaction-49-4usb23gs,True,1503598204.77574,1503598194.8154
jmm2id0t,4usb23gs,O,anagrams-transaction-49-jmm2id0t,anagrams-transaction-49-4usb23gs,True,1503598208.46879,1503598197.85639
iiwu0o96,jmm2id0t,T,anagrams-transaction-49-iiwu0o96,anagrams-transaction-49-jmm2id0t,True,1503598222.49994,1503598199.46402
5yjvgxom,4usb23gs,L,anagrams-transaction-49-5yjvgxom,anagrams-transaction-49-4usb23gs,True,1503598239.97201,1503598227.3585
4usb23gs,5yjvgxom,B,anagrams-transaction-49-4usb23gs,anagrams-transaction-49-5yjvgxom,True,1503598251.88554,1503598249.13898
4usb23gs,jmm2id0t,T,anagrams-transaction-49-4usb23gs,anagrams-transaction-49-jmm2id0t,False,,1503598256.54814
5yjvgxom,iiwu0o96,A,anagrams-transaction-49-5yjvgxom,anagrams-transaction-49-iiwu0o96,False,,1503598257.2399
iiwu0o96,5yjvgxom,B,anagrams-transaction-49-iiwu0o96,anagrams-transaction-49-5yjvgxom,True,1503598266.07358,1503598263.65497
5yjvgxom,4usb23gs,O,anagrams-transaction-49-5yjvgxom,anagrams-transaction-49-4usb23gs,True,1503598292.15317,1503598289.0768
4usb23gs,jmm2id0t,S,anagrams-transaction-49-4usb23gs,anagrams-transaction-49-jmm2id0t,False,,1503598301.17172
iiwu0o96,5yjvgxom,M,anagrams-transaction-49-iiwu0o96,anagrams-transaction-49-5yjvgxom,True,1503598313.90413,1503598311.56452
4usb23gs,5yjvgxom,I,anagrams-transaction-49-4usb23gs,anagrams-transaction-49-5yjvgxom,True,1503598314.43392,1503598312.83953
5yjvgxom,4usb23gs,S,anagrams-transaction-49-5yjvgxom,anagrams-transaction-49-4usb23gs,True,1503598388.61473,1503598368.55058
iiwu0o96,jmm2id0t,C,anagrams-transaction-49-iiwu0o96,anagrams-transaction-49-jmm2id0t,False,,1503598379.93341
iiwu0o96,jmm2id0t,S,anagrams-transaction-49-iiwu0o96,anagrams-transaction-49-jmm2id0t,False,,1503598408.13484
iiwu0o96,5yjvgxom,I,anagrams-transaction-49-iiwu0o96,anagrams-transaction-49-5yjvgxom,True,1503598461.40209,1503598457.82388
mazso34n,q4fctmre,R,anagrams-transaction-55-mazso34n,anagrams-transaction-55-q4fctmre,True,1503685752.3886,1503685699.92659
yh9eyxn5,cfr0i4oh,T,anagrams-transaction-55-yh9eyxn5,anagrams-transaction-55-cfr0i4oh,True,1503685707.48077,1503685704.69062
85q06ilu,cfr0i4oh,T,anagrams-transaction-55-85q06ilu,anagrams-transaction-55-cfr0i4oh,True,1503685709.9178,1503685706.95504
mazso34n,q4fctmre,I,anagrams-transaction-55-mazso34n,anagrams-transaction-55-q4fctmre,True,1503685744.22141,1503685709.30582
cfr0i4oh,85q06ilu,N,anagrams-transaction-55-cfr0i4oh,anagrams-transaction-55-85q06ilu,True,1503685730.62579,1503685727.85613
yh9eyxn5,mazso34n,B,anagrams-transaction-55-yh9eyxn5,anagrams-transaction-55-mazso34n,True,1503685738.46275,1503685736.7711
cfr0i4oh,85q06ilu,U,anagrams-transaction-55-cfr0i4oh,anagrams-transaction-55-85q06ilu,True,1503685742.61291,1503685737.48944
cfr0i4oh,85q06ilu,S,anagrams-transaction-55-cfr0i4oh,anagrams-transaction-55-85q06ilu,True,1503685743.242,1503685739.94892
85q06ilu,q4fctmre,E,anagrams-transaction-55-85q06ilu,anagrams-transaction-55-q4fctmre,True,1503685759.07961,1503685741.67649
mazso34n,q4fctmre,E,anagrams-transaction-55-mazso34n,anagrams-transaction-55-q4fctmre,True,1503685770.88518,1503685767.46604
cfr0i4oh,yh9eyxn5,I,anagrams-transaction-55-cfr0i4oh,anagrams-transaction-55-yh9eyxn5,True,1503685800.26478,1503685798.24365
cfr0i4oh,yh9eyxn5,E,anagrams-transaction-55-cfr0i4oh,anagrams-transaction-55-yh9eyxn5,True,1503685801.66405,1503685800.25928
cfr0i4oh,yh9eyxn5,A,anagrams-transaction-55-cfr0i4oh,anagrams-transaction-55-yh9eyxn5,True,1503685803.80168,1503685802.26206
85q06ilu,q4fctmre,R,anagrams-transaction-55-85q06ilu,anagrams-transaction-55-q4fctmre,True,1503685824.02486,1503685804.37288
yh9eyxn5,cfr0i4oh,L,anagrams-transaction-55-yh9eyxn5,anagrams-transaction-55-cfr0i4oh,True,1503685820.09672,1503685814.92534
fuxinpgf,zkm4ivn8,E,anagrams-transaction-59-fuxinpgf,anagrams-transaction-59-zkm4ivn8,True,1504107390.98471,1504107375.22426
zabhwys8,3tf36p8m,I,anagrams-transaction-59-zabhwys8,anagrams-transaction-59-3tf36p8m,True,1504107426.55516,1504107383.29736
zkm4ivn8,f89ag8fa,L,anagrams-transaction-59-zkm4ivn8,anagrams-transaction-59-f89ag8fa,True,1504107453.4747,1504107388.92737
f89ag8fa,zkm4ivn8,E,anagrams-transaction-59-f89ag8fa,anagrams-transaction-59-zkm4ivn8,True,1504107393.70132,1504107389.74158
f89ag8fa,zkm4ivn8,C,anagrams-transaction-59-f89ag8fa,anagrams-transaction-59-zkm4ivn8,True,1504107398.96573,1504107394.13909
3tf36p8m,zabhwys8,P,anagrams-transaction-59-3tf36p8m,anagrams-transaction-59-zabhwys8,True,1504107417.21653,1504107402.48406
fuxinpgf,zkm4ivn8,C,anagrams-transaction-59-fuxinpgf,anagrams-transaction-59-zkm4ivn8,True,1504107415.34138,1504107407.61626
zabhwys8,3tf36p8m,N,anagrams-transaction-59-zabhwys8,anagrams-transaction-59-3tf36p8m,True,1504107428.63509,1504107407.63999
zkm4ivn8,f89ag8fa,R,anagrams-transaction-59-zkm4ivn8,anagrams-transaction-59-f89ag8fa,True,1504107452.00318,1504107409.89458
zkm4ivn8,fuxinpgf,L,anagrams-transaction-59-zkm4ivn8,anagrams-transaction-59-fuxinpgf,True,1504107441.09369,1504107428.07056
fuxinpgf,3tf36p8m,N,anagrams-transaction-59-fuxinpgf,anagrams-transaction-59-3tf36p8m,True,1504107438.67295,1504107434.87816
fuxinpgf,3tf36p8m,I,anagrams-transaction-59-fuxinpgf,anagrams-transaction-59-3tf36p8m,True,1504107439.97487,1504107438.35485
zabhwys8,f89ag8fa,R,anagrams-transaction-59-zabhwys8,anagrams-transaction-59-f89ag8fa,True,1504107459.70613,1504107457.61701
fuxinpgf,3tf36p8m,L,anagrams-transaction-59-fuxinpgf,anagrams-transaction-59-3tf36p8m,True,1504107504.53328,1504107461.26018
3tf36p8m,fuxinpgf,G,anagrams-transaction-59-3tf36p8m,anagrams-transaction-59-fuxinpgf,True,1504107644.5749,1504107471.50476
f89ag8fa,zabhwys8,P,anagrams-transaction-59-f89ag8fa,anagrams-transaction-59-zabhwys8,True,1504107489.55816,1504107478.43906
zkm4ivn8,fuxinpgf,U,anagrams-transaction-59-zkm4ivn8,anagrams-transaction-59-fuxinpgf,True,1504107641.56488,1504107490.43753
zabhwys8,3tf36p8m,L,anagrams-transaction-59-zabhwys8,anagrams-transaction-59-3tf36p8m,True,1504107505.67894,1504107497.7078
zkm4ivn8,fuxinpgf,G,anagrams-transaction-59-zkm4ivn8,anagrams-transaction-59-fuxinpgf,True,1504107643.88548,1504107510.67794
3tf36p8m,fuxinpgf,U,anagrams-transaction-59-3tf36p8m,anagrams-transaction-59-fuxinpgf,True,1504107643.00922,1504107540.53333
fuxinpgf,zkm4ivn8,I,anagrams-transaction-59-fuxinpgf,anagrams-transaction-59-zkm4ivn8,True,1504107552.58851,1504107550.33192
3tf36p8m,zabhwys8,R,anagrams-transaction-59-3tf36p8m,anagrams-transaction-59-zabhwys8,True,1504107615.26846,1504107612.88758
f89ag8fa,zabhwys8,R,anagrams-transaction-59-f89ag8fa,anagrams-transaction-59-zabhwys8,True,1504107616.72918,1504107615.1375
e1iog1do,y9sl2etg,O,anagrams-transaction-61-e1iog1do,anagrams-transaction-61-y9sl2etg,True,1504189234.86858,1504189231.78388
pj9fw8kc,mh7g2ax2,E,anagrams-transaction-61-pj9fw8kc,anagrams-transaction-61-mh7g2ax2,True,1504189272.17472,1504189247.16293
pj9fw8kc,e1iog1do,T,anagrams-transaction-61-pj9fw8kc,anagrams-transaction-61-e1iog1do,True,1504189315.38154,1504189250.35331
e1iog1do,y9sl2etg,E,anagrams-transaction-61-e1iog1do,anagrams-transaction-61-y9sl2etg,True,1504189261.09834,1504189258.73949
y9sl2etg,e1iog1do,T,anagrams-transaction-61-y9sl2etg,anagrams-transaction-61-e1iog1do,True,1504189316.23989,1504189267.39807
e1iog1do,y9sl2etg,B,anagrams-transaction-61-e1iog1do,anagrams-transaction-61-y9sl2etg,True,1504189271.46374,1504189269.37187
mh7g2ax2,pj9fw8kc,O,anagrams-transaction-61-mh7g2ax2,anagrams-transaction-61-pj9fw8kc,True,1504189270.72465,1504189269.40042
y9sl2etg,mh7g2ax2,N,anagrams-transaction-61-y9sl2etg,anagrams-transaction-61-mh7g2ax2,True,1504189297.84941,1504189293.57884
mh7g2ax2,y9sl2etg,B,anagrams-transaction-61-mh7g2ax2,anagrams-transaction-61-y9sl2etg,True,1504189314.01201,1504189311.05206
pj9fw8kc,e1iog1do,C,anagrams-transaction-61-pj9fw8kc,anagrams-transaction-61-e1iog1do,True,1504189323.61361,1504189321.25568
pj9fw8kc,mh7g2ax2,P,anagrams-transaction-61-pj9fw8kc,anagrams-transaction-61-mh7g2ax2,True,1504189331.49331,1504189323.29037
pj9fw8kc,mh7g2ax2,N,anagrams-transaction-61-pj9fw8kc,anagrams-transaction-61-mh7g2ax2,True,1504189335.3928,1504189325.11602
pj9fw8kc,e1iog1do,N,anagrams-transaction-61-pj9fw8kc,anagrams-transaction-61-e1iog1do,True,1504189330.21003,1504189327.48589
e1iog1do,pj9fw8kc,S,anagrams-transaction-61-e1iog1do,anagrams-transaction-61-pj9fw8kc,True,1504189390.97595,1504189327.61985
y9sl2etg,mh7g2ax2,P,anagrams-transaction-61-y9sl2etg,anagrams-transaction-61-mh7g2ax2,True,1504189352.34278,1504189347.82962
y9sl2etg,e1iog1do,N,anagrams-transaction-61-y9sl2etg,anagrams-transaction-61-e1iog1do,True,1504189397.50814,1504189395.38806
mh7g2ax2,pj9fw8kc,S,anagrams-transaction-61-mh7g2ax2,anagrams-transaction-61-pj9fw8kc,True,1504189488.39406,1504189476.41295
e1iog1do,pj9fw8kc,R,anagrams-transaction-61-e1iog1do,anagrams-transaction-61-pj9fw8kc,True,1504189488.99617,1504189485.92271
nrzvfi0x,meb645wi,O,anagrams-transaction-62-nrzvfi0x,anagrams-transaction-62-meb645wi,True,1504189515.68968,1504189498.16036
meb645wi,vq72bqxa,E,anagrams-transaction-62-meb645wi,anagrams-transaction-62-vq72bqxa,True,1504189501.37187,1504189499.36156
vq72bqxa,nrzvfi0x,N,anagrams-transaction-62-vq72bqxa,anagrams-transaction-62-nrzvfi0x,True,1504189509.34172,1504189506.65823
vq72bqxa,meb645wi,D,anagrams-transaction-62-vq72bqxa,anagrams-transaction-62-meb645wi,True,1504189515.05179,1504189512.38842
y9sl2etg,e1iog1do,C,anagrams-transaction-61-y9sl2etg,anagrams-transaction-61-e1iog1do,False,,1504189517.0701
vq72bqxa,meb645wi,O,anagrams-transaction-62-vq72bqxa,anagrams-transaction-62-meb645wi,True,1504189519.16084,1504189517.51069
vq72bqxa,nrzvfi0x,L,anagrams-transaction-62-vq72bqxa,anagrams-transaction-62-nrzvfi0x,True,1504189585.32752,1504189520.27605
meb645wi,nrzvfi0x,L,anagrams-transaction-62-meb645wi,anagrams-transaction-62-nrzvfi0x,True,1504189586.14141,1504189529.16785
nrzvfi0x,vq72bqxa,E,anagrams-transaction-62-nrzvfi0x,anagrams-transaction-62-vq72bqxa,True,1504189548.01507,1504189546.43466
meb645wi,vq72bqxa,M,anagrams-transaction-62-meb645wi,anagrams-transaction-62-vq72bqxa,True,1504189585.82315,1504189551.39319
meb645wi,vq72bqxa,A,anagrams-transaction-62-meb645wi,anagrams-transaction-62-vq72bqxa,True,1504189584.37871,1504189573.02109
nrzvfi0x,vq72bqxa,A,anagrams-transaction-62-nrzvfi0x,anagrams-transaction-62-vq72bqxa,True,1504189585.17408,1504189581.70906
meb645wi,nrzvfi0x,M,anagrams-transaction-62-meb645wi,anagrams-transaction-62-nrzvfi0x,True,1504189706.53494,1504189704.72791
meb645wi,nrzvfi0x,N,anagrams-transaction-62-meb645wi,anagrams-transaction-62-nrzvfi0x,True,1504189735.31873,1504189731.70103
nrzvfi0x,meb645wi,D,anagrams-transaction-62-nrzvfi0x,anagrams-transaction-62-meb645wi,False,,1504189753.79864
xpkcu5rz,xngs1r4o,S,anagrams-transaction-63-xpkcu5rz,anagrams-transaction-63-xngs1r4o,True,1504192987.71825,1504192979.06231
icumrbwd,xpkcu5rz,U,anagrams-transaction-63-icumrbwd,anagrams-transaction-63-xpkcu5rz,True,1504192991.98482,1504192981.55367
zy9lcwp5,xngs1r4o,S,anagrams-transaction-63-zy9lcwp5,anagrams-transaction-63-xngs1r4o,True,1504192988.69419,1504192985.85981
xpkcu5rz,icumrbwd,R,anagrams-transaction-63-xpkcu5rz,anagrams-transaction-63-icumrbwd,True,1504192993.41322,1504192986.77066
zy9lcwp5,xngs1r4o,A,anagrams-transaction-63-zy9lcwp5,anagrams-transaction-63-xngs1r4o,True,1504192992.62673,1504192989.84768
xpkcu5rz,xngs1r4o,A,anagrams-transaction-63-xpkcu5rz,anagrams-transaction-63-xngs1r4o,True,1504192993.71118,1504192989.92611
zy9lcwp5,icumrbwd,R,anagrams-transaction-63-zy9lcwp5,anagrams-transaction-63-icumrbwd,True,1504192996.79414,1504192994.31046
xpkcu5rz,icumrbwd,I,anagrams-transaction-63-xpkcu5rz,anagrams-transaction-63-icumrbwd,True,1504193003.56588,1504192997.28234
zy9lcwp5,icumrbwd,I,anagrams-transaction-63-zy9lcwp5,anagrams-transaction-63-icumrbwd,True,1504193038.06242,1504192997.53302
xngs1r4o,xpkcu5rz,A,anagrams-transaction-63-xngs1r4o,anagrams-transaction-63-xpkcu5rz,True,1504193030.08341,1504193028.04392
xpkcu5rz,xngs1r4o,V,anagrams-transaction-63-xpkcu5rz,anagrams-transaction-63-xngs1r4o,True,1504193032.04906,1504193028.53678
xngs1r4o,xpkcu5rz,N,anagrams-transaction-63-xngs1r4o,anagrams-transaction-63-xpkcu5rz,True,1504193083.9281,1504193035.7114
xngs1r4o,zy9lcwp5,E,anagrams-transaction-63-xngs1r4o,anagrams-transaction-63-zy9lcwp5,True,1504193049.91181,1504193047.41395
xngs1r4o,xpkcu5rz,U,anagrams-transaction-63-xngs1r4o,anagrams-transaction-63-xpkcu5rz,True,1504193084.88144,1504193050.46641
xngs1r4o,zy9lcwp5,O,anagrams-transaction-63-xngs1r4o,anagrams-transaction-63-zy9lcwp5,True,1504193058.30654,1504193055.33095
icumrbwd,zy9lcwp5,E,anagrams-transaction-63-icumrbwd,anagrams-transaction-63-zy9lcwp5,True,1504193065.90765,1504193059.5415
zy9lcwp5,icumrbwd,S,anagrams-transaction-63-zy9lcwp5,anagrams-transaction-63-icumrbwd,True,1504193073.23643,1504193063.42589
zy9lcwp5,xngs1r4o,V,anagrams-transaction-63-zy9lcwp5,anagrams-transaction-63-xngs1r4o,True,1504193080.47953,1504193075.90246
icumrbwd,xpkcu5rz,N,anagrams-transaction-63-icumrbwd,anagrams-transaction-63-xpkcu5rz,True,1504193125.86295,1504193112.52415
icumrbwd,zy9lcwp5,V,anagrams-transaction-63-icumrbwd,anagrams-transaction-63-zy9lcwp5,True,1504193151.79246,1504193144.26843
icumrbwd,xpkcu5rz,A,anagrams-transaction-63-icumrbwd,anagrams-transaction-63-xpkcu5rz,True,1504193253.189,1504193220.72295
9kxcvnmo,vhs76pfu,E,anagrams-transaction-67-9kxcvnmo,anagrams-transaction-67-vhs76pfu,True,1504214318.78856,1504214313.71092
ul8zfmtd,vhs76pfu,E,anagrams-transaction-67-ul8zfmtd,anagrams-transaction-67-vhs76pfu,True,1504214362.88851,1504214320.03752
vhs76pfu,9kxcvnmo,S,anagrams-transaction-67-vhs76pfu,anagrams-transaction-67-9kxcvnmo,True,1504214346.55519,1504214338.448
vhs76pfu,ul8zfmtd,D,anagrams-transaction-67-vhs76pfu,anagrams-transaction-67-ul8zfmtd,True,1504214356.0849,1504214345.40534
9kxcvnmo,vhs76pfu,I,anagrams-transaction-67-9kxcvnmo,anagrams-transaction-67-vhs76pfu,True,1504214362.08252,1504214358.54611
ul8zfmtd,9kxcvnmo,S,anagrams-transaction-67-ul8zfmtd,anagrams-transaction-67-9kxcvnmo,True,1504214399.3277,1504214387.62474
9kxcvnmo,ul8zfmtd,D,anagrams-transaction-67-9kxcvnmo,anagrams-transaction-67-ul8zfmtd,True,1504214412.59159,1504214410.15964
vhs76pfu,9kxcvnmo,N,anagrams-transaction-67-vhs76pfu,anagrams-transaction-67-9kxcvnmo,True,1504214453.82096,1504214415.61098
vhs76pfu,ul8zfmtd,Y,anagrams-transaction-67-vhs76pfu,anagrams-transaction-67-ul8zfmtd,True,1504214435.42079,1504214432.52844
ul8zfmtd,9kxcvnmo,N,anagrams-transaction-67-ul8zfmtd,anagrams-transaction-67-9kxcvnmo,True,1504214464.35486,1504214459.2755
9kxcvnmo,vhs76pfu,C,anagrams-transaction-67-9kxcvnmo,anagrams-transaction-67-vhs76pfu,True,1504214500.50467,1504214495.52965
ul8zfmtd,vhs76pfu,C,anagrams-transaction-67-ul8zfmtd,anagrams-transaction-67-vhs76pfu,True,1504214561.19847,1504214518.64428
4xkkedce,950ykzm1,A,anagrams-transaction-69-4xkkedce,anagrams-transaction-69-950ykzm1,True,1504804092.46956,1504803810.10113
g6ufcly3,76gyjjir,A,anagrams-transaction-69-g6ufcly3,anagrams-transaction-69-76gyjjir,True,1504803823.32989,1504803811.63433
2to1e7tl,6p67bj6v,T,anagrams-transaction-69-2to1e7tl,anagrams-transaction-69-6p67bj6v,False,,1504803815.05795
41s7yj8y,sz3xii8e,A,anagrams-transaction-69-41s7yj8y,anagrams-transaction-69-sz3xii8e,False,,1504803815.59342
4xkkedce,950ykzm1,E,anagrams-transaction-69-4xkkedce,anagrams-transaction-69-950ykzm1,True,1504804091.38215,1504803819.56929
950ykzm1,4xkkedce,M,anagrams-transaction-69-950ykzm1,anagrams-transaction-69-4xkkedce,True,1504803825.65927,1504803820.0098
srtf7i08,4tditzk5,G,anagrams-transaction-69-srtf7i08,anagrams-transaction-69-4tditzk5,False,,1504803821.92011
buesmn07,4xkkedce,G,anagrams-transaction-69-buesmn07,anagrams-transaction-69-4xkkedce,True,1504803828.2587,1504803822.73883
g6ufcly3,yjbw8ros,E,anagrams-transaction-69-g6ufcly3,anagrams-transaction-69-yjbw8ros,True,1504803831.57509,1504803824.31678
515yfwm0,4tditzk5,R,anagrams-transaction-69-515yfwm0,anagrams-transaction-69-4tditzk5,False,,1504803827.8916
2to1e7tl,xw79yj68,I,anagrams-transaction-69-2to1e7tl,anagrams-transaction-69-xw79yj68,True,1504803854.56864,1504803828.76112
xw79yj68,515yfwm0,T,anagrams-transaction-69-xw79yj68,anagrams-transaction-69-515yfwm0,True,1504803831.01533,1504803828.83042
76gyjjir,6p67bj6v,T,anagrams-transaction-69-76gyjjir,anagrams-transaction-69-6p67bj6v,False,,1504803831.06944
srtf7i08,1y0vdy34,S,anagrams-transaction-69-srtf7i08,anagrams-transaction-69-1y0vdy34,True,1504803837.01211,1504803832.91252
1y0vdy34,buesmn07,R,anagrams-transaction-69-1y0vdy34,anagrams-transaction-69-buesmn07,True,1504803839.09983,1504803833.76663
sz3xii8e,41s7yj8y,R,anagrams-transaction-69-sz3xii8e,anagrams-transaction-69-41s7yj8y,True,1504803851.18947,1504803837.25991
1y0vdy34,srtf7i08,O,anagrams-transaction-69-1y0vdy34,anagrams-transaction-69-srtf7i08,True,1504803875.19447,1504803841.15052
76gyjjir,g6ufcly3,S,anagrams-transaction-69-76gyjjir,anagrams-transaction-69-g6ufcly3,True,1504803886.6772,1504803844.52867
g6ufcly3,76gyjjir,R,anagrams-transaction-69-g6ufcly3,anagrams-transaction-69-76gyjjir,True,1504803847.94152,1504803846.30723
yjbw8ros,41s7yj8y,R,anagrams-transaction-69-yjbw8ros,anagrams-transaction-69-41s7yj8y,True,1504803867.08924,1504803846.58158
g6ufcly3,yjbw8ros,C,anagrams-transaction-69-g6ufcly3,anagrams-transaction-69-yjbw8ros,True,1504803855.21452,1504803849.15086
76gyjjir,g6ufcly3,V,anagrams-transaction-69-76gyjjir,anagrams-transaction-69-g6ufcly3,True,1504803887.23428,1504803850.8143
sz3xii8e,41s7yj8y,E,anagrams-transaction-69-sz3xii8e,anagrams-transaction-69-41s7yj8y,True,1504803867.86617,1504803851.52306
g6ufcly3,yjbw8ros,I,anagrams-transaction-69-g6ufcly3,anagrams-transaction-69-yjbw8ros,True,1504803855.98851,1504803851.61311
76gyjjir,6p67bj6v,W,anagrams-transaction-69-76gyjjir,anagrams-transaction-69-6p67bj6v,False,,1504803853.62998
4tditzk5,515yfwm0,A,anagrams-transaction-69-4tditzk5,anagrams-transaction-69-515yfwm0,True,1504803855.81563,1504803853.8485
950ykzm1,sz3xii8e,I,anagrams-transaction-69-950ykzm1,anagrams-transaction-69-sz3xii8e,False,,1504803854.37486
yjbw8ros,g6ufcly3,V,anagrams-transaction-69-yjbw8ros,anagrams-transaction-69-g6ufcly3,True,1504803887.71972,1504803860.86223
4xkkedce,buesmn07,R,anagrams-transaction-69-4xkkedce,anagrams-transaction-69-buesmn07,True,1504803872.01398,1504803864.40287
4xkkedce,950ykzm1,V,anagrams-transaction-69-4xkkedce,anagrams-transaction-69-950ykzm1,True,1504804094.67183,1504803866.84396
1y0vdy34,srtf7i08,N,anagrams-transaction-69-1y0vdy34,anagrams-transaction-69-srtf7i08,True,1504803876.55583,1504803868.25924
515yfwm0,xw79yj68,I,anagrams-transaction-69-515yfwm0,anagrams-transaction-69-xw79yj68,True,1504803885.37452,1504803868.37781
xw79yj68,2to1e7tl,G,anagrams-transaction-69-xw79yj68,anagrams-transaction-69-2to1e7tl,True,1504803873.94564,1504803871.99611
4tditzk5,srtf7i08,O,anagrams-transaction-69-4tditzk5,anagrams-transaction-69-srtf7i08,True,1504803877.19436,1504803872.25292
2to1e7tl,xw79yj68,R,anagrams-transaction-69-2to1e7tl,anagrams-transaction-69-xw79yj68,True,1504803884.37388,1504803878.92297
buesmn07,1y0vdy34,S,anagrams-transaction-69-buesmn07,anagrams-transaction-69-1y0vdy34,True,1504804069.85294,1504803884.51341
sz3xii8e,41s7yj8y,T,anagrams-transaction-69-sz3xii8e,anagrams-transaction-69-41s7yj8y,True,1504803887.82513,1504803884.69875
2to1e7tl,xw79yj68,O,anagrams-transaction-69-2to1e7tl,anagrams-transaction-69-xw79yj68,True,1504803904.86816,1504803886.07177
srtf7i08,4tditzk5,R,anagrams-transaction-69-srtf7i08,anagrams-transaction-69-4tditzk5,False,,1504803891.9195
buesmn07,1y0vdy34,E,anagrams-transaction-69-buesmn07,anagrams-transaction-69-1y0vdy34,True,1504804071.47503,1504803904.69663
buesmn07,1y0vdy34,A,anagrams-transaction-69-buesmn07,anagrams-transaction-69-1y0vdy34,True,1504804072.03082,1504803909.75497
yjbw8ros,41s7yj8y,T,anagrams-transaction-69-yjbw8ros,anagrams-transaction-69-41s7yj8y,True,1504804071.67139,1504803911.26972
4tditzk5,515yfwm0,T,anagrams-transaction-69-4tditzk5,anagrams-transaction-69-515yfwm0,True,1504803921.419,1504803914.24871
515yfwm0,4tditzk5,G,anagrams-transaction-69-515yfwm0,anagrams-transaction-69-4tditzk5,False,,1504803918.61626
41s7yj8y,yjbw8ros,C,anagrams-transaction-69-41s7yj8y,anagrams-transaction-69-yjbw8ros,True,1504803958.16978,1504803920.18865
950ykzm1,4xkkedce,G,anagrams-transaction-69-950ykzm1,anagrams-transaction-69-4xkkedce,True,1504803924.22609,1504803922.10616
2to1e7tl,6p67bj6v,J,anagrams-transaction-69-2to1e7tl,anagrams-transaction-69-6p67bj6v,False,,1504803926.67308
41s7yj8y,yjbw8ros,I,anagrams-transaction-69-41s7yj8y,anagrams-transaction-69-yjbw8ros,True,1504803958.92772,1504803936.2385
xw79yj68,515yfwm0,A,anagrams-transaction-69-xw79yj68,anagrams-transaction-69-515yfwm0,True,1504803942.36646,1504803940.69383
xw79yj68,2to1e7tl,N,anagrams-transaction-69-xw79yj68,anagrams-transaction-69-2to1e7tl,True,1504803946.20749,1504803943.46176
xw79yj68,2to1e7tl,A,anagrams-transaction-69-xw79yj68,anagrams-transaction-69-2to1e7tl,True,1504803946.80879,1504803945.29052
srtf7i08,1y0vdy34,E,anagrams-transaction-69-srtf7i08,anagrams-transaction-69-1y0vdy34,True,1504804072.61919,1504803946.27397
515yfwm0,4tditzk5,B,anagrams-transaction-69-515yfwm0,anagrams-transaction-69-4tditzk5,False,,1504803947.16461
xw79yj68,515yfwm0,S,anagrams-transaction-69-xw79yj68,anagrams-transaction-69-515yfwm0,True,1504803949.24726,1504803947.37497
950ykzm1,4xkkedce,H,anagrams-transaction-69-950ykzm1,anagrams-transaction-69-4xkkedce,True,1504803951.66613,1504803949.75632
sz3xii8e,950ykzm1,A,anagrams-transaction-69-sz3xii8e,anagrams-transaction-69-950ykzm1,True,1504804093.67844,1504803950.76242
