session_id,participant__id_in_session,participant__code,page_index,app_name,page_name,time_stamp,seconds_on_page,subsession_pk,auto_submitted
67,2,vhs76pfu,22,instructions_pgg,InstructionsPhase2_Quiz,1504214722,24,67,False
67,2,vhs76pfu,23,public_goods,WaitPage,1504214903,181,67,False
67,2,vhs76pfu,24,public_goods,Contribute,1504214937,34,67,False
67,2,vhs76pfu,25,public_goods,ResultsWaitPage,1504214974,37,67,False
67,2,vhs76pfu,27,public_goods,DifiIndex,1504214985,11,67,False
67,2,vhs76pfu,28,public_goods,Results,1504214997,12,67,False
67,2,vhs76pfu,29,demographic_detailed,SurveyConsent,1504215002,5,67,False
67,2,vhs76pfu,30,demographic_detailed,Demographic,1504215121,119,67,False
67,2,vhs76pfu,31,demographic_detailed,Results,1504215125,4,67,False
67,2,vhs76pfu,32,conclusion,Results,1504215134,9,67,False
67,3,ul8zfmtd,1,welcome,Introduction,1504213944,26,67,False
67,3,ul8zfmtd,2,demographic,Consent,1504213974,30,67,False
67,3,ul8zfmtd,4,demographic,Demographic_Condensed,1504214008,34,67,False
67,3,ul8zfmtd,5,instructions_anagrams,Introduction,1504214019,11,67,False
67,3,ul8zfmtd,6,instructions_anagrams,JoinTeamWaitPage,1504214033,14,67,False
67,3,ul8zfmtd,7,instructions_anagrams,TeamSummary,1504214047,14,67,False
67,3,ul8zfmtd,8,instructions_anagrams,DifiIndexBefore,1504214088,41,67,False
67,3,ul8zfmtd,9,instructions_anagrams,InstructionsPhase1,1504214208,120,67,False
67,3,ul8zfmtd,10,instructions_anagrams,InstructionsPhase1_Quiz,1504214295,87,67,False
67,3,ul8zfmtd,11,anagrams,WaitPage,1504214296,1,39,False
67,3,ul8zfmtd,12,anagrams,Anagrams,1504214603,307,39,True
67,3,ul8zfmtd,13,anagrams,ResultsWaitPage,1504214604,1,39,False
67,3,ul8zfmtd,14,anagrams,Results,1504214622,18,39,False
67,3,ul8zfmtd,15,anagrams,DifiIndexAfter,1504214635,13,39,False
67,3,ul8zfmtd,16,ruse,Introduction,1504214644,9,67,False
67,3,ul8zfmtd,17,ruse,OpinionPage,1504214679,35,67,False
67,3,ul8zfmtd,18,ruse,WaitPage,1504214680,1,67,False
67,3,ul8zfmtd,19,ruse,Results,1504214687,7,67,False
67,3,ul8zfmtd,20,instructions_pgg,Introduction,1504214709,22,67,False
67,3,ul8zfmtd,21,instructions_pgg,InstructionsPhase2,1504214757,48,67,False
67,3,ul8zfmtd,22,instructions_pgg,InstructionsPhase2_Quiz,1504214802,45,67,False
67,3,ul8zfmtd,23,public_goods,WaitPage,1504214904,102,67,False
67,3,ul8zfmtd,24,public_goods,Contribute,1504214973,69,67,False
67,3,ul8zfmtd,25,public_goods,ResultsWaitPage,1504214974,1,67,False
67,3,ul8zfmtd,27,public_goods,DifiIndex,1504215000,26,67,False
67,3,ul8zfmtd,28,public_goods,Results,1504215023,23,67,False
67,3,ul8zfmtd,29,demographic_detailed,SurveyConsent,1504215041,18,67,False
67,3,ul8zfmtd,30,demographic_detailed,Demographic,1504215235,194,67,False
67,3,ul8zfmtd,31,demographic_detailed,Results,1504215242,7,67,False
67,3,ul8zfmtd,32,conclusion,Results,1504215262,20,67,False
67,4,l6lzesgn,1,welcome,Introduction,1504214028,3,67,True
67,4,l6lzesgn,2,demographic,Consent,1504214029,1,67,True
67,4,l6lzesgn,3,demographic,ByeBye,1504214032,3,67,True
67,4,l6lzesgn,32,conclusion,Results,1504214100,68,67,True
67,5,hknrdnzm,1,welcome,Introduction,1504214028,3,67,True
67,5,hknrdnzm,2,demographic,Consent,1504214029,1,67,True
67,5,hknrdnzm,3,demographic,ByeBye,1504214032,3,67,True
67,5,hknrdnzm,32,conclusion,Results,1504214100,68,67,True
67,6,wes8nkx5,1,welcome,Introduction,1504214028,3,67,True
67,6,wes8nkx5,2,demographic,Consent,1504214029,1,67,True
67,6,wes8nkx5,3,demographic,ByeBye,1504214032,3,67,True
67,6,wes8nkx5,32,conclusion,Results,1504214100,68,67,True
67,7,dtsikcg6,1,welcome,Introduction,1504214028,3,67,True
67,7,dtsikcg6,2,demographic,Consent,1504214029,1,67,True
67,7,dtsikcg6,3,demographic,ByeBye,1504214032,3,67,True
67,7,dtsikcg6,32,conclusion,Results,1504214100,68,67,True
67,8,9qkdhkk3,1,welcome,Introduction,1504214028,3,67,True
67,8,9qkdhkk3,2,demographic,Consent,1504214029,1,67,True
67,8,9qkdhkk3,3,demographic,ByeBye,1504214032,3,67,True
67,8,9qkdhkk3,32,conclusion,Results,1504214100,68,67,True
67,9,1rs2p7z0,1,welcome,Introduction,1504214028,3,67,True
67,9,1rs2p7z0,2,demographic,Consent,1504214029,1,67,True
67,9,1rs2p7z0,3,demographic,ByeBye,1504214032,3,67,True
67,9,1rs2p7z0,32,conclusion,Results,1504214100,68,67,True
67,10,czbghos1,1,welcome,Introduction,1504214028,3,67,True
67,10,czbghos1,2,demographic,Consent,1504214029,1,67,True
67,10,czbghos1,3,demographic,ByeBye,1504214032,3,67,True
67,10,czbghos1,32,conclusion,Results,1504214100,68,67,True
68,1,3sn3oj3k,1,welcome,Introduction,1504647687,10,68,False
68,1,3sn3oj3k,2,demographic,Consent,1504647694,7,68,False
68,1,3sn3oj3k,4,demographic,Demographic_Condensed,1504647706,12,68,False
68,1,3sn3oj3k,5,instructions_anagrams,Introduction,1504647708,2,68,False
68,1,3sn3oj3k,6,instructions_anagrams,JoinTeamWaitPage,1504647740,32,68,False
68,1,3sn3oj3k,7,instructions_anagrams,TeamSummary,1504647750,10,68,False
68,1,3sn3oj3k,8,instructions_anagrams,DifiIndexBefore,1504647805,55,68,False
68,1,3sn3oj3k,9,instructions_anagrams,InstructionsPhase1,1504648104,299,68,True
68,1,3sn3oj3k,10,instructions_anagrams,InstructionsPhase1_Quiz,1504648116,12,68,False
68,1,3sn3oj3k,11,anagrams,WaitPage,1504648117,1,40,False
68,1,3sn3oj3k,12,anagrams,Anagrams,1504648188,71,40,False
68,1,3sn3oj3k,13,anagrams,ResultsWaitPage,1504648189,1,40,False
68,1,3sn3oj3k,14,anagrams,Results,1504648192,3,40,False
68,1,3sn3oj3k,15,anagrams,DifiIndexAfter,1504648250,58,40,True
68,1,3sn3oj3k,32,conclusion,Results,1504648270,20,68,False
68,2,xm5k6hf2,1,welcome,Introduction,1504647688,10,68,False
68,2,xm5k6hf2,2,demographic,Consent,1504647714,26,68,False
68,2,xm5k6hf2,4,demographic,Demographic_Condensed,1504647720,6,68,False
68,2,xm5k6hf2,5,instructions_anagrams,Introduction,1504647723,3,68,False
68,2,xm5k6hf2,6,instructions_anagrams,JoinTeamWaitPage,1504647740,17,68,False
68,2,xm5k6hf2,7,instructions_anagrams,TeamSummary,1504647752,12,68,False
68,2,xm5k6hf2,8,instructions_anagrams,DifiIndexBefore,1504647799,47,68,False
68,2,xm5k6hf2,9,instructions_anagrams,InstructionsPhase1,1504647930,131,68,False
68,2,xm5k6hf2,10,instructions_anagrams,InstructionsPhase1_Quiz,1504648025,95,68,False
68,2,xm5k6hf2,11,anagrams,WaitPage,1504648117,92,40,False
68,2,xm5k6hf2,12,anagrams,Anagrams,1504648186,69,40,False
68,2,xm5k6hf2,13,anagrams,ResultsWaitPage,1504648189,3,40,False
68,2,xm5k6hf2,14,anagrams,Results,1504648194,5,40,False
68,2,xm5k6hf2,15,anagrams,DifiIndexAfter,1504648223,29,40,False
68,2,xm5k6hf2,16,ruse,Introduction,1504648238,15,68,False
68,2,xm5k6hf2,17,ruse,OpinionPage,1504648257,19,68,False
68,2,xm5k6hf2,18,ruse,WaitPage,1504648258,1,68,False
68,2,xm5k6hf2,19,ruse,Results,1504648268,10,68,False
68,2,xm5k6hf2,20,instructions_pgg,Introduction,1504648278,10,68,False
68,2,xm5k6hf2,21,instructions_pgg,InstructionsPhase2,1504648323,45,68,False
68,2,xm5k6hf2,22,instructions_pgg,InstructionsPhase2_Quiz,1504648380,57,68,False
68,2,xm5k6hf2,23,public_goods,WaitPage,1504648380,0,68,False
68,2,xm5k6hf2,24,public_goods,Contribute,1504648428,48,68,False
68,2,xm5k6hf2,25,public_goods,ResultsWaitPage,1504648428,0,68,False
68,2,xm5k6hf2,27,public_goods,DifiIndex,1504648456,28,68,False
68,2,xm5k6hf2,28,public_goods,Results,1504648464,8,68,False
68,2,xm5k6hf2,29,demographic_detailed,SurveyConsent,1504648471,7,68,False
68,2,xm5k6hf2,31,demographic_detailed,Results,1504648476,5,68,False
68,2,xm5k6hf2,32,conclusion,Results,1504648482,6,68,False
68,3,9sj5y3uc,1,welcome,Introduction,1504647728,48,68,False
68,3,9sj5y3uc,2,demographic,Consent,1504647738,10,68,False
68,3,9sj5y3uc,3,demographic,ByeBye,1504647740,2,68,False
68,3,9sj5y3uc,32,conclusion,Results,1504647746,6,68,False
69,1,buesmn07,1,welcome,Introduction,1504802723,6,69,False
69,1,buesmn07,2,demographic,Consent,1504802733,10,69,False
69,1,buesmn07,4,demographic,Demographic_Condensed,1504802763,30,69,False
69,1,buesmn07,5,instructions_anagrams,Introduction,1504802772,9,69,False
69,1,buesmn07,6,instructions_anagrams,JoinTeamWaitPage,1504803433,661,69,False
69,1,buesmn07,7,instructions_anagrams,TeamSummary,1504803443,10,69,False
69,1,buesmn07,8,instructions_anagrams,DifiIndexBefore,1504803458,15,69,False
69,1,buesmn07,9,instructions_anagrams,InstructionsPhase1,1504803553,95,69,False
69,1,buesmn07,10,instructions_anagrams,InstructionsPhase1_Quiz,1504803584,31,69,False
69,1,buesmn07,11,anagrams,WaitPage,1504803799,215,41,False
69,1,buesmn07,12,anagrams,Anagrams,1504804105,306,41,True
69,1,buesmn07,13,anagrams,ResultsWaitPage,1504804126,21,41,False
69,1,buesmn07,14,anagrams,Results,1504804136,10,41,False
69,1,buesmn07,15,anagrams,DifiIndexAfter,1504804149,13,41,False
69,1,buesmn07,16,ruse,Introduction,1504804157,8,69,False
69,1,buesmn07,17,ruse,OpinionPage,1504804169,12,69,False
69,1,buesmn07,18,ruse,WaitPage,1504804265,96,69,False
69,1,buesmn07,19,ruse,Results,1504804274,9,69,False
69,1,buesmn07,20,instructions_pgg,Introduction,1504804290,16,69,False
69,1,buesmn07,21,instructions_pgg,InstructionsPhase2,1504804300,10,69,False
69,1,buesmn07,22,instructions_pgg,InstructionsPhase2_Quiz,1504804338,38,69,False
69,1,buesmn07,23,public_goods,WaitPage,1504804418,80,69,False
69,1,buesmn07,24,public_goods,Contribute,1504804445,27,69,False
69,1,buesmn07,25,public_goods,ResultsWaitPage,1504804557,112,69,False
69,1,buesmn07,27,public_goods,DifiIndex,1504804569,12,69,False
69,1,buesmn07,28,public_goods,Results,1504804579,10,69,False
69,1,buesmn07,29,demographic_detailed,SurveyConsent,1504804593,14,69,False
69,1,buesmn07,30,demographic_detailed,Demographic,1504804812,219,69,False
69,1,buesmn07,31,demographic_detailed,Results,1504804820,8,69,False
69,1,buesmn07,32,conclusion,Results,1504804833,13,69,False
69,2,1y0vdy34,1,welcome,Introduction,1504802754,27,69,False
69,2,1y0vdy34,2,demographic,Consent,1504802780,26,69,False
69,2,1y0vdy34,4,demographic,Demographic_Condensed,1504802808,28,69,False
69,2,1y0vdy34,5,instructions_anagrams,Introduction,1504802816,8,69,False
69,2,1y0vdy34,6,instructions_anagrams,JoinTeamWaitPage,1504803434,618,69,False
69,2,1y0vdy34,7,instructions_anagrams,TeamSummary,1504803461,27,69,False
69,2,1y0vdy34,8,instructions_anagrams,DifiIndexBefore,1504803489,28,69,False
69,2,1y0vdy34,9,instructions_anagrams,InstructionsPhase1,1504803610,121,69,False
69,2,1y0vdy34,10,instructions_anagrams,InstructionsPhase1_Quiz,1504803641,31,69,False
69,2,1y0vdy34,11,anagrams,WaitPage,1504803799,158,41,False
69,2,1y0vdy34,12,anagrams,Anagrams,1504804106,307,41,True
69,2,1y0vdy34,13,anagrams,ResultsWaitPage,1504804127,21,41,False
69,2,1y0vdy34,14,anagrams,Results,1504804145,18,41,False
69,2,1y0vdy34,15,anagrams,DifiIndexAfter,1504804155,10,41,False
69,2,1y0vdy34,16,ruse,Introduction,1504804165,10,69,False
69,2,1y0vdy34,17,ruse,OpinionPage,1504804185,20,69,False
69,2,1y0vdy34,18,ruse,WaitPage,1504804266,81,69,False
69,2,1y0vdy34,19,ruse,Results,1504804272,6,69,False
69,2,1y0vdy34,20,instructions_pgg,Introduction,1504804286,14,69,False
69,2,1y0vdy34,21,instructions_pgg,InstructionsPhase2,1504804316,30,69,False
69,2,1y0vdy34,22,instructions_pgg,InstructionsPhase2_Quiz,1504804346,30,69,False
69,2,1y0vdy34,23,public_goods,WaitPage,1504804419,73,69,False
69,2,1y0vdy34,24,public_goods,Contribute,1504804492,73,69,False
69,2,1y0vdy34,25,public_goods,ResultsWaitPage,1504804557,65,69,False
69,2,1y0vdy34,27,public_goods,DifiIndex,1504804568,11,69,False
69,2,1y0vdy34,28,public_goods,Results,1504804580,12,69,False
69,2,1y0vdy34,29,demographic_detailed,SurveyConsent,1504804599,19,69,False
69,2,1y0vdy34,30,demographic_detailed,Demographic,1504804799,200,69,False
69,2,1y0vdy34,31,demographic_detailed,Results,1504804805,6,69,False
69,2,1y0vdy34,32,conclusion,Results,1504804822,17,69,False
69,3,srtf7i08,1,welcome,Introduction,1504802749,21,69,False
69,3,srtf7i08,2,demographic,Consent,1504802767,18,69,False
69,3,srtf7i08,4,demographic,Demographic_Condensed,1504802805,38,69,False
69,3,srtf7i08,5,instructions_anagrams,Introduction,1504802815,10,69,False
69,3,srtf7i08,6,instructions_anagrams,JoinTeamWaitPage,1504803433,618,69,False
69,3,srtf7i08,7,instructions_anagrams,TeamSummary,1504803448,15,69,False
69,3,srtf7i08,8,instructions_anagrams,DifiIndexBefore,1504803472,24,69,False
69,3,srtf7i08,9,instructions_anagrams,InstructionsPhase1,1504803598,126,69,False
69,3,srtf7i08,10,instructions_anagrams,InstructionsPhase1_Quiz,1504803622,24,69,False
69,3,srtf7i08,11,anagrams,WaitPage,1504803799,177,41,False
69,3,srtf7i08,12,anagrams,Anagrams,1504804104,305,41,True
69,3,srtf7i08,13,anagrams,ResultsWaitPage,1504804126,22,41,False
69,3,srtf7i08,14,anagrams,Results,1504804143,17,41,False
69,3,srtf7i08,15,anagrams,DifiIndexAfter,1504804153,10,41,False
69,3,srtf7i08,16,ruse,Introduction,1504804163,10,69,False
69,3,srtf7i08,17,ruse,OpinionPage,1504804187,24,69,False
69,3,srtf7i08,18,ruse,WaitPage,1504804265,78,69,False
69,3,srtf7i08,19,ruse,Results,1504804270,5,69,False
69,3,srtf7i08,20,instructions_pgg,Introduction,1504804285,15,69,False
69,3,srtf7i08,21,instructions_pgg,InstructionsPhase2,1504804316,31,69,False
69,3,srtf7i08,22,instructions_pgg,InstructionsPhase2_Quiz,1504804349,33,69,False
69,3,srtf7i08,23,public_goods,WaitPage,1504804419,70,69,False
69,3,srtf7i08,24,public_goods,Contribute,1504804453,34,69,False
69,3,srtf7i08,25,public_goods,ResultsWaitPage,1504804557,104,69,False
69,3,srtf7i08,27,public_goods,DifiIndex,1504804568,11,69,False
69,3,srtf7i08,28,public_goods,Results,1504804583,15,69,False
69,3,srtf7i08,29,demographic_detailed,SurveyConsent,1504804599,16,69,False
69,3,srtf7i08,30,demographic_detailed,Demographic,1504804771,172,69,False
69,3,srtf7i08,31,demographic_detailed,Results,1504804776,5,69,False
69,3,srtf7i08,32,conclusion,Results,1504804804,28,69,False
69,4,4tditzk5,1,welcome,Introduction,1504802739,6,69,False
69,4,4tditzk5,2,demographic,Consent,1504802758,19,69,False
69,4,4tditzk5,4,demographic,Demographic_Condensed,1504802784,26,69,False
69,4,4tditzk5,5,instructions_anagrams,Introduction,1504802791,7,69,False
69,4,4tditzk5,6,instructions_anagrams,JoinTeamWaitPage,1504803433,642,69,False
69,4,4tditzk5,7,instructions_anagrams,TeamSummary,1504803487,54,69,False
69,4,4tditzk5,8,instructions_anagrams,DifiIndexBefore,1504803499,12,69,False
69,4,4tditzk5,9,instructions_anagrams,InstructionsPhase1,1504803745,246,69,False
69,4,4tditzk5,10,instructions_anagrams,InstructionsPhase1_Quiz,1504803783,38,69,False
69,4,4tditzk5,11,anagrams,WaitPage,1504803799,16,41,False
69,4,4tditzk5,12,anagrams,Anagrams,1504804103,304,41,True
69,4,4tditzk5,13,anagrams,ResultsWaitPage,1504804126,23,41,False
69,4,4tditzk5,14,anagrams,Results,1504804138,12,41,False
69,4,4tditzk5,15,anagrams,DifiIndexAfter,1504804146,8,41,False
69,4,4tditzk5,16,ruse,Introduction,1504804151,5,69,False
69,4,4tditzk5,17,ruse,OpinionPage,1504804161,10,69,False
69,4,4tditzk5,18,ruse,WaitPage,1504804265,104,69,False
69,4,4tditzk5,19,ruse,Results,1504804272,7,69,False
69,4,4tditzk5,20,instructions_pgg,Introduction,1504804277,5,69,False
69,4,4tditzk5,21,instructions_pgg,InstructionsPhase2,1504804292,15,69,False
69,4,4tditzk5,22,instructions_pgg,InstructionsPhase2_Quiz,1504804350,58,69,False
69,4,4tditzk5,23,public_goods,WaitPage,1504804418,68,69,False
69,4,4tditzk5,24,public_goods,Contribute,1504804479,61,69,False
69,4,4tditzk5,25,public_goods,ResultsWaitPage,1504804556,77,69,False
69,4,4tditzk5,27,public_goods,DifiIndex,1504804565,9,69,False
69,4,4tditzk5,28,public_goods,Results,1504804579,14,69,False
69,4,4tditzk5,29,demographic_detailed,SurveyConsent,1504804590,11,69,False
69,4,4tditzk5,30,demographic_detailed,Demographic,1504804911,321,69,False
69,4,4tditzk5,31,demographic_detailed,Results,1504804914,3,69,False
69,4,4tditzk5,32,conclusion,Results,1504804924,10,69,False
69,5,515yfwm0,1,welcome,Introduction,1504802748,15,69,False
69,5,515yfwm0,2,demographic,Consent,1504802778,30,69,False
69,5,515yfwm0,4,demographic,Demographic_Condensed,1504802797,19,69,False
69,5,515yfwm0,5,instructions_anagrams,Introduction,1504802803,6,69,False
69,5,515yfwm0,6,instructions_anagrams,JoinTeamWaitPage,1504803433,630,69,False
69,5,515yfwm0,7,instructions_anagrams,TeamSummary,1504803445,12,69,False
69,5,515yfwm0,8,instructions_anagrams,DifiIndexBefore,1504803465,20,69,False
69,5,515yfwm0,9,instructions_anagrams,InstructionsPhase1,1504803569,104,69,False
69,5,515yfwm0,10,instructions_anagrams,InstructionsPhase1_Quiz,1504803611,42,69,False
69,5,515yfwm0,11,anagrams,WaitPage,1504803799,188,41,False
69,5,515yfwm0,12,anagrams,Anagrams,1504804103,304,41,True
69,5,515yfwm0,13,anagrams,ResultsWaitPage,1504804126,23,41,False
69,5,515yfwm0,14,anagrams,Results,1504804184,58,41,True
69,5,515yfwm0,15,anagrams,DifiIndexAfter,1504804221,37,41,False
69,5,515yfwm0,16,ruse,Introduction,1504804228,7,69,False
69,5,515yfwm0,17,ruse,OpinionPage,1504804246,18,69,False
69,5,515yfwm0,18,ruse,WaitPage,1504804265,19,69,False
69,5,515yfwm0,19,ruse,Results,1504804307,42,69,False
69,5,515yfwm0,20,instructions_pgg,Introduction,1504804316,9,69,False
69,5,515yfwm0,21,instructions_pgg,InstructionsPhase2,1504804338,22,69,False
69,5,515yfwm0,22,instructions_pgg,InstructionsPhase2_Quiz,1504804364,26,69,False
69,5,515yfwm0,23,public_goods,WaitPage,1504804418,54,69,False
69,5,515yfwm0,24,public_goods,Contribute,1504804487,69,69,False
69,5,515yfwm0,25,public_goods,ResultsWaitPage,1504804556,69,69,False
69,5,515yfwm0,27,public_goods,DifiIndex,1504804567,11,69,False
69,5,515yfwm0,28,public_goods,Results,1504804586,19,69,False
69,5,515yfwm0,29,demographic_detailed,SurveyConsent,1504804600,14,69,False
69,5,515yfwm0,30,demographic_detailed,Demographic,1504804755,155,69,False
69,5,515yfwm0,31,demographic_detailed,Results,1504804757,2,69,False
69,5,515yfwm0,32,conclusion,Results,1504804801,44,69,False
69,6,xw79yj68,1,welcome,Introduction,1504802804,23,69,False
69,6,xw79yj68,2,demographic,Consent,1504802821,17,69,False
69,6,xw79yj68,4,demographic,Demographic_Condensed,1504802850,29,69,False
69,6,xw79yj68,5,instructions_anagrams,Introduction,1504802859,9,69,False
69,6,xw79yj68,6,instructions_anagrams,JoinTeamWaitPage,1504803433,574,69,False
69,6,xw79yj68,7,instructions_anagrams,TeamSummary,1504803443,10,69,False
69,6,xw79yj68,8,instructions_anagrams,DifiIndexBefore,1504803462,19,69,False
69,6,xw79yj68,9,instructions_anagrams,InstructionsPhase1,1504803543,81,69,False
69,6,xw79yj68,10,instructions_anagrams,InstructionsPhase1_Quiz,1504803585,42,69,False
69,6,xw79yj68,11,anagrams,WaitPage,1504803799,214,41,False
69,6,xw79yj68,12,anagrams,Anagrams,1504804103,304,41,True
69,6,xw79yj68,13,anagrams,ResultsWaitPage,1504804126,23,41,False
69,6,xw79yj68,14,anagrams,Results,1504804140,14,41,False
69,6,xw79yj68,15,anagrams,DifiIndexAfter,1504804152,12,41,False
69,6,xw79yj68,16,ruse,Introduction,1504804160,8,69,False
69,6,xw79yj68,17,ruse,OpinionPage,1504804176,16,69,False
69,6,xw79yj68,18,ruse,WaitPage,1504804265,89,69,False
69,6,xw79yj68,19,ruse,Results,1504804270,5,69,False
69,6,xw79yj68,20,instructions_pgg,Introduction,1504804287,17,69,False
69,6,xw79yj68,21,instructions_pgg,InstructionsPhase2,1504804309,22,69,False
69,6,xw79yj68,22,instructions_pgg,InstructionsPhase2_Quiz,1504804340,31,69,False
69,6,xw79yj68,23,public_goods,WaitPage,1504804418,78,69,False
69,6,xw79yj68,24,public_goods,Contribute,1504804496,78,69,False
69,6,xw79yj68,25,public_goods,ResultsWaitPage,1504804556,60,69,False
69,6,xw79yj68,27,public_goods,DifiIndex,1504804570,14,69,False
69,6,xw79yj68,28,public_goods,Results,1504804592,22,69,False
69,6,xw79yj68,29,demographic_detailed,SurveyConsent,1504804607,15,69,False
69,6,xw79yj68,30,demographic_detailed,Demographic,1504804809,202,69,False
69,6,xw79yj68,31,demographic_detailed,Results,1504804815,6,69,False
69,6,xw79yj68,32,conclusion,Results,1504804838,23,69,False
69,7,2to1e7tl,1,welcome,Introduction,1504802802,17,69,False
69,7,2to1e7tl,2,demographic,Consent,1504802820,18,69,False
69,7,2to1e7tl,4,demographic,Demographic_Condensed,1504802867,47,69,False
69,7,2to1e7tl,5,instructions_anagrams,Introduction,1504802908,41,69,False
69,7,2to1e7tl,6,instructions_anagrams,JoinTeamWaitPage,1504803433,525,69,False
69,7,2to1e7tl,7,instructions_anagrams,TeamSummary,1504803446,13,69,False
69,7,2to1e7tl,8,instructions_anagrams,DifiIndexBefore,1504803460,14,69,False
69,7,2to1e7tl,9,instructions_anagrams,InstructionsPhase1,1504803528,68,69,False
69,7,2to1e7tl,10,instructions_anagrams,InstructionsPhase1_Quiz,1504803571,43,69,False
69,7,2to1e7tl,11,anagrams,WaitPage,1504803799,228,41,False
69,7,2to1e7tl,12,anagrams,Anagrams,1504804103,304,41,True
69,7,2to1e7tl,13,anagrams,ResultsWaitPage,1504804126,23,41,False
69,7,2to1e7tl,14,anagrams,Results,1504804146,20,41,False
69,7,2to1e7tl,15,anagrams,DifiIndexAfter,1504804170,24,41,False
69,7,2to1e7tl,16,ruse,Introduction,1504804173,3,69,False
69,7,2to1e7tl,17,ruse,OpinionPage,1504804183,10,69,False
69,7,2to1e7tl,18,ruse,WaitPage,1504804265,82,69,False
69,7,2to1e7tl,19,ruse,Results,1504804270,5,69,False
69,7,2to1e7tl,20,instructions_pgg,Introduction,1504804274,4,69,False
69,7,2to1e7tl,21,instructions_pgg,InstructionsPhase2,1504804296,22,69,False
69,7,2to1e7tl,22,instructions_pgg,InstructionsPhase2_Quiz,1504804347,51,69,False
69,7,2to1e7tl,23,public_goods,WaitPage,1504804418,71,69,False
69,7,2to1e7tl,24,public_goods,Contribute,1504804454,36,69,False
69,7,2to1e7tl,25,public_goods,ResultsWaitPage,1504804556,102,69,False
69,7,2to1e7tl,27,public_goods,DifiIndex,1504804586,30,69,False
69,7,2to1e7tl,28,public_goods,Results,1504804607,21,69,False
69,7,2to1e7tl,29,demographic_detailed,SurveyConsent,1504804614,7,69,False
69,7,2to1e7tl,30,demographic_detailed,Demographic,1504804748,134,69,False
69,7,2to1e7tl,31,demographic_detailed,Results,1504804752,4,69,False
69,7,2to1e7tl,32,conclusion,Results,1504804766,14,69,False
69,8,xfj0xb1j,1,welcome,Introduction,1504802810,11,69,False
69,8,xfj0xb1j,2,demographic,Consent,1504802822,12,69,False
69,8,xfj0xb1j,4,demographic,Demographic_Condensed,1504802841,19,69,False
69,8,xfj0xb1j,5,instructions_anagrams,Introduction,1504802849,8,69,False
69,8,xfj0xb1j,6,instructions_anagrams,JoinTeamWaitPage,1504803444,595,69,False
69,8,xfj0xb1j,7,instructions_anagrams,TeamSummary,1504803514,70,69,True
69,8,xfj0xb1j,8,instructions_anagrams,DifiIndexBefore,1504803585,71,69,True
69,8,xfj0xb1j,11,anagrams,WaitPage,1504803810,225,41,False
69,8,xfj0xb1j,32,conclusion,Results,1504803880,70,69,True
69,9,nskinwk8,1,welcome,Introduction,1504802889,72,69,True
69,9,nskinwk8,2,demographic,Consent,1504803050,161,69,False
69,9,nskinwk8,4,demographic,Demographic_Condensed,1504803094,44,69,False
69,9,nskinwk8,5,instructions_anagrams,Introduction,1504803100,6,69,False
69,9,nskinwk8,6,instructions_anagrams,JoinTeamWaitPage,1504803433,333,69,False
69,9,nskinwk8,7,instructions_anagrams,TeamSummary,1504803478,45,69,False
69,9,nskinwk8,8,instructions_anagrams,DifiIndexBefore,1504803486,8,69,False
69,9,nskinwk8,9,instructions_anagrams,InstructionsPhase1,1504803794,308,69,True
69,9,nskinwk8,10,instructions_anagrams,InstructionsPhase1_Quiz,1504803798,4,69,True
69,9,nskinwk8,11,anagrams,WaitPage,1504803798,0,41,False
69,9,nskinwk8,32,conclusion,Results,1504803870,72,69,True
69,10,6p67bj6v,1,welcome,Introduction,1504802899,5,69,False
69,10,6p67bj6v,2,demographic,Consent,1504802909,10,69,False
69,10,6p67bj6v,4,demographic,Demographic_Condensed,1504802931,22,69,False
69,10,6p67bj6v,5,instructions_anagrams,Introduction,1504802937,6,69,False
69,10,6p67bj6v,6,instructions_anagrams,JoinTeamWaitPage,1504803434,497,69,False
69,10,6p67bj6v,7,instructions_anagrams,TeamSummary,1504803445,11,69,False
69,10,6p67bj6v,8,instructions_anagrams,DifiIndexBefore,1504803490,45,69,False
69,10,6p67bj6v,9,instructions_anagrams,InstructionsPhase1,1504803598,108,69,False
69,10,6p67bj6v,10,instructions_anagrams,InstructionsPhase1_Quiz,1504803672,74,69,False
69,10,6p67bj6v,11,anagrams,WaitPage,1504803810,138,41,False
69,10,6p67bj6v,12,anagrams,Anagrams,1504804126,316,41,True
69,10,6p67bj6v,13,anagrams,ResultsWaitPage,1504804126,0,41,False
69,10,6p67bj6v,14,anagrams,Results,1504804195,69,41,True
69,10,6p67bj6v,15,anagrams,DifiIndexAfter,1504804265,70,41,True
69,10,6p67bj6v,32,conclusion,Results,1504804335,70,69,True
69,11,8mlpwl3a,1,welcome,Introduction,1504802902,3,69,False
69,11,8mlpwl3a,2,demographic,Consent,1504802911,9,69,False
69,11,8mlpwl3a,4,demographic,Demographic_Condensed,1504802941,30,69,False
69,11,8mlpwl3a,5,instructions_anagrams,Introduction,1504802944,3,69,False
69,11,8mlpwl3a,6,instructions_anagrams,JoinTeamWaitPage,1504803445,501,69,False
69,11,8mlpwl3a,7,instructions_anagrams,TeamSummary,1504803514,69,69,True
69,11,8mlpwl3a,8,instructions_anagrams,DifiIndexBefore,1504803585,71,69,True
69,11,8mlpwl3a,11,anagrams,WaitPage,1504803810,225,41,False
